fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.9486951603746578,0.8879040017426008,0.0,1.2385623296301709,0.4235823584254893,2.2239800905693157,3.2396118012774835,0.9978,3.51,0.8242570599617114,2.11045429449015,5
1.9831924826807747,0.9582839714125568,0.0,1.375068867074141,0.4610436292058447,2.924017738212866,4.0615481004456795,0.9968,3.2,0.8793659344316359,2.139974961130159,5
1.9831924826807747,0.9125805270773933,0.04,1.3200061217959125,0.4514357435474001,2.4662120743304703,3.7797631496846193,0.997,3.26,0.8662391053409028,2.139974961130159,5
2.2373778841627936,0.654213262037718,0.56,1.2385623296301709,0.4217163326508746,2.571281590658235,3.9148676411688634,0.998,3.16,0.8339550915402606,2.139974961130159,6
1.9486951603746578,0.8879040017426008,0.0,1.2385623296301709,0.4235823584254893,2.2239800905693157,3.2396118012774835,0.9978,3.51,0.8242570599617114,2.11045429449015,5
1.9486951603746578,0.8706587691173612,0.0,1.2164403991146802,0.4217163326508746,2.3513346877207577,3.419951893353394,0.9978,3.51,0.8242570599617114,2.11045429449015,5
1.9916317012899132,0.8434326653017492,0.06,1.1696070952851465,0.41015659297023477,2.4662120743304703,3.8929964158732604,0.9964,3.3,0.7719442629361641,2.11045429449015,5
1.939877414580333,0.8662391053409028,0.0,1.0626585691826111,0.4020725758589058,2.4662120743304703,2.7589241763811208,0.9946,3.39,0.7774980097342586,2.154434690031884,7
1.9831924826807747,0.8339550915402606,0.02,1.2599210498948732,0.4179339196381232,2.080083823051904,2.6207413942088964,0.9968,3.36,0.8291344341849697,2.1179117921274466,7
1.885203631020986,0.8339550915402606,0.08,1.2164403991146802,0.459470089220704,2.4662120743304703,4.020725758589058,0.9959,3.28,0.814325284978472,2.0953791063432945,5
1.7758080034852015,0.8504034993146383,0.0,1.1696070952851465,0.44647450955845375,2.5198420997897464,3.8929964158732604,0.9943,3.58,0.8041451517178116,2.1472291690189413,5
2.040827550958674,0.654213262037718,0.56,1.2164403991146802,0.4514357435474001,3.2710663101885897,4.687548147653598,0.9969,3.3,0.9085602964160698,2.1897595699439445,7
1.9486951603746578,0.8387206526527142,0.08,1.6386425412012917,0.44140049624421035,1.8171205928321397,3.072316825685847,0.9974,3.38,0.7937005259840998,2.080083823051904,4
2.072351098059261,0.6036810736797686,0.48,1.2164403991146802,0.42543208651150055,3.072316825685847,3.9148676411688634,0.9968,3.39,0.8092672334566456,2.11045429449015,6
1.966095144983117,0.7306143574062803,0.31,1.3200061217959125,0.4344481485768612,2.8438669798515654,4.140817749422853,0.9982,3.52,0.8662391053409028,2.132671235505887,5
1.9916317012899132,0.7547842314287575,0.21,1.1696070952851465,0.47326234911633686,2.154434690031884,3.3322218516459534,0.9966,3.17,0.9690521083433501,2.1179117921274466,5
2.040827550958674,0.7883735163105243,0.11,1.3200061217959125,0.4379519139887889,2.080083823051904,4.0615481004456795,0.9968,3.17,0.8092672334566456,2.11045429449015,5
1.9037782619633032,0.7368062997280773,0.14,1.338865900164339,0.43968296721581795,2.7589241763811208,3.419951893353394,0.9968,3.43,0.8572618882313396,2.132671235505887,6
1.8469147504478334,0.7306143574062803,0.16,1.1186889420813968,0.43088693800637673,2.2239800905693157,2.8438669798515654,0.9955,3.34,0.8242570599617114,2.1029437174614207,5
1.966095144983117,0.7428958841446565,0.24,1.2164403991146802,0.43088693800637673,1.5874010519681996,2.2239800905693157,0.9962,3.28,0.8387206526527142,2.1179117921274466,5
1.9916317012899132,0.7547842314287575,0.21,1.1696070952851465,0.47326234911633686,2.154434690031884,3.3322218516459534,0.9966,3.17,0.9690521083433501,2.1179117921274466,5
1.9219973427746713,0.8921121404456347,0.0,1.2385623296301709,0.43088693800637673,2.41014226417523,3.2710663101885897,0.9972,3.47,0.8193212706006459,2.11045429449015,5
1.9831924826807747,0.8640122597711689,0.0,1.2599210498948732,0.4344481485768612,2.0,2.5198420997897464,0.9964,3.38,0.8387206526527142,2.139974961130159,6
1.885203631020986,0.8772053214638599,0.07,1.338865900164339,0.44647450955845375,2.571281590658235,4.344481485768612,0.9958,3.35,0.814325284978472,2.161592332945083,5
1.9037782619633032,0.8815159819493001,0.0,1.3572088082974534,0.47176939803165335,2.8020393306553872,3.3322218516459534,0.9966,3.46,0.8291344341849697,2.196689235027742,6
2.0246938520054574,0.8684545602717154,0.12,1.3200061217959125,0.4362070671454838,2.4662120743304703,4.8345881271116395,0.9966,3.17,0.8706587691173612,2.139974961130159,5
1.7324782106818055,0.6839903786706788,0.25,1.2164403991146802,0.4687548147653598,2.3513346877207577,3.684031498640387,0.9957,3.38,0.8193212706006459,2.0953791063432945,5
1.9831924826807747,0.8434326653017492,0.14,1.338865900164339,0.44140049624421035,1.4422495703074083,2.4662120743304703,0.9975,3.42,0.8434326653017492,2.210418899184232,6
2.0082988502465087,0.7243156443441741,0.28,1.2805791649874942,0.40412400206221905,2.3513346877207577,3.107232505953859,0.9968,3.23,0.9004113346093702,2.132671235505887,7
2.0645602309127344,0.8480926088488114,0.3,1.4094597464129783,0.4447960181138631,2.571281590658235,3.5830478710159466,0.9976,3.26,0.7989569740454013,2.1029437174614207,4
